id,category,english,korean,grammar_id,grammar_name,structure,difficulty,page,syntax_chunks_eng,syntax_chunks_kor,syntax_roles,role_in_sentence,variation_flags
L08-191,Extra/Extracted,G:  Why don’t you join me?,G: 나랑 같이 가는 게 어때?,,의문사 구문,Wh-word,중,179,G:  Why | don’t you join me?,G: 나랑 같이 | 가는 게 어때?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-192,Extra/Extracted,Dancing is not for me.,춤은 나에게 적합하지 않습니다.,,현재분사/동명사,V-ing,중,179,Dancing is | not for me.,춤은 나에게 | 적합하지 않습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-193,Extra/Extracted,I have two left feet.,나는 왼쪽 발이 두 개 있습니다.,,사역동사,make/have/let + O + V,중,,I have | two left feet.,나는 왼쪽 발이 | 두 개 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-194,Extra/Extracted,That red phone case looks nice!,저 빨간 휴대폰 케이스가 멋있어 보여요!,,접속사/관계대명사 that,that + S + V / N + that,중,179,That red phone | case looks nice!,저 빨간 휴대폰 | 케이스가 멋있어 보여요!,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-195,Extra/Extracted,G:  Y ou can say that again!,G: 다시 한 번 말씀드리죠!,,접속사/관계대명사 that / 조동사,that + S + V / N + that / Modal + V,중,179,G:  Y ou | can say that again!,G: 다시 | 한 번 말씀드리죠!,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-196,Extra/Extracted,Mom would love it as a birthday present.,엄마가 생일 선물로 좋아하실 거예요.,,이유의 접속사 / 조동사,Because/Since + S + V / Modal + V,중,179,Mom would love it | as a birthday present.,엄마가 생일 | 선물로 좋아하실 거예요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-197,Extra/Extracted,B:  I wonder how much it costs.,B: 비용이 얼마나 드는지 궁금해요.,,의문사 구문 / 비교급,Wh-word / Comparative,중,179,B:  I wonder | how much it costs.,B: 비용이 | 얼마나 드는지 궁금해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-198,Extra/Extracted,"It costs 40,000 won.","가격은 40,000원입니다.",,일반 문장,-,중,179,"It costs | 40,000 won.","가격은 | 40,000원입니다.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-199,Extra/Extracted,That’s so expensive!,너무 비싸요!,,접속사/관계대명사 that,that + S + V / N + that,중,179,That’s | so expensive!,너무 | 비싸요!,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-200,Extra/Extracted,"It works as a wallet, too.",지갑으로도 작동합니다.,,이유의 접속사,Because/Since + S + V,중,179,"It works as | a wallet, too.",지갑으로도 | 작동합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-201,Extra/Extracted,"B:  Oh, I didn’t see that.","B: 아, 그건 못 봤어요.",,접속사/관계대명사 that,that + S + V / N + that,중,179,"B:  Oh, | I didn’t see that.","B: 아, | 그건 못 봤어요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-202,Extra/Extracted,Then let’s buy it for Mom.,그럼 엄마한테 사드리자.,,일반 문장,-,중,179,Then let’s buy | it for Mom.,그럼 | 엄마한테 사드리자.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-203,Extra/Extracted,I’m delighted to buy something special for Mom.,엄마를 위해 특별한 것을 사게 되어 기뻐요.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,,I’m delighted to buy | something special for Mom.,엄마를 위해 특별한 | 것을 사게 되어 기뻐요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-204,Extra/Extracted,I don’t agree with you on that issue.,나는 그 문제에 대해 당신의 의견에 동의하지 않습니다.,,접속사/관계대명사 that,that + S + V / N + that,중,179,I don’t agree with | you on that issue.,나는 그 문제에 대해 | 당신의 의견에 동의하지 않습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-205,Extra/Extracted,I didn’t know you didn’t like the plan.,당신이 그 계획을 좋아하지 않는지 몰랐어요.,,일반 문장,-,중,179,I didn’t know you | didn’t like the plan.,당신이 그 계획을 | 좋아하지 않는지 몰랐어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-206,Extra/Extracted,B1 :  What do you do in your free time?,B1 : 여가 시간에는 무엇을 하세요?,,의문사 구문,Wh-word,중,179,B1 :  What do | you do in your free time?,B1 : 여가 | 시간에는 무엇을 하세요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-207,Extra/Extracted,I think it’s the greatest invention.,최고의 발명품이라고 생각합니다.,,최상급,Superlative,중,179,I think it’s | the greatest invention.,최고의 | 발명품이라고 생각합니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-208,Extra/Extracted,I can’t live without it.,나는 그것 없이는 살 수 없습니다.,,조동사,Modal + V,중,179,I can’t | live without it.,나는 그것 없이는 | 살 수 없습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-209,Extra/Extracted,G :   I think chocolate is the greatest invention.,G : 내 생각엔 초콜릿이 최고의 발명품인 것 같아.,,최상급,Superlative,중,179,G :   I | think chocolate is the greatest invention.,G : 내 생각엔 | 초콜릿이 최고의 발명품인 것 같아.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-210,Extra/Extracted,It makes me feel good.,기분이 좋아집니다.,,일반 문장,-,중,,It makes | me feel good.,기분이 | 좋아집니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-211,Extra/Extracted,It also helps me focus better when I study.,공부할 때 집중력도 향상되는 데 도움이 됩니다.,,시간의 접속사 / 비교급,When/While + S + V / Comparative,중,179,It also helps me | focus better when I study.,공부할 때 집중력도 | 향상되는 데 도움이 됩니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-212,Extra/Extracted,B2 :  Many people will agree that paper is the greatest invention.,B2 : 많은 사람들은 종이가 최고의 발명품이라는 데 동의할 것이다.,,접속사/관계대명사 that / 조동사,that + S + V / N + that / Modal + V,중,,B2 :  Many people will | agree that paper is the greatest invention.,B2 : 많은 사람들은 종이가 | 최고의 발명품이라는 데 동의할 것이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-213,Extra/Extracted,"Thanks to paper, we all can read books and write things down.",종이 덕분에 우리 모두는 책을 읽고 글을 쓸 수 있습니다.,,to부정사 / 조동사,to + V / Modal + V,중,179,"Thanks to paper, we all can | read books and write things down.",종이 덕분에 우리 모두는 책을 | 읽고 글을 쓸 수 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-214,Extra/Extracted,29 B:  Y ou look so serious.,29 B: 너 정말 진지해 보이는구나.,,일반 문장,-,중,,29 B:  Y | ou look so serious.,29 B: 너 | 정말 진지해 보이는구나.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-215,Extra/Extracted,"G:  Oh, I’m just practicing for the school play tomorrow.","G: 아, 난 내일 학교 연극을 위해 연습 중이야.",,현재분사/동명사,V-ing,중,179,"G:  Oh, I’m just | practicing for the school play tomorrow.","G: 아, 난 내일 | 학교 연극을 위해 연습 중이야.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-216,Extra/Extracted,B:  How do you feel about it?,B: 그것에 대해 어떻게 생각하세요?,,의문사 구문 / 지각동사,Wh-word / see/hear + O + V(ing),중,179,B:  How do | you feel about it?,B: 그것에 | 대해 어떻게 생각하세요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-217,Extra/Extracted,G:  I’m worried I may make a mistake.,G: 내가 실수할까봐 걱정돼.,,조동사 / 사역동사,Modal + V / make/have/let + O + V,중,179,G:  I’m worried | I may make a mistake.,G: 내가 | 실수할까봐 걱정돼.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-218,Extra/Extracted,B:  I’m sure you’ll do well.,B: 분명 잘할 거야.,,일반 문장,-,중,179,B:  I’m | sure you’ll do well.,B: 분명 | 잘할 거야.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-219,Extra/Extracted,29 G:  Have you heard about Mr.,29 G: Mr. Mr에 대해 들어본 적 있어요?,,사역동사,make/have/let + O + V,중,,29 G:  Have | you heard about Mr.,29 G: Mr. Mr에 | 대해 들어본 적 있어요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-220,Extra/Extracted,G:  He won first prize in the TV quiz show.,G: 그 사람이 TV 퀴즈쇼에서 1등을 했어.,,일반 문장,-,중,179,G:  He won first | prize in the TV quiz show.,G: 그 사람이 | TV 퀴즈쇼에서 1등을 했어.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-221,Extra/Extracted,B:  It’s not surprising.,B: 별로 놀랍지도 않아.,,현재분사/동명사,V-ing,중,179,B:  | It’s not surprising.,B: 별로 | 놀랍지도 않아.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-222,Extra/Extracted,He seems to know about everything.,그는 모든 것을 알고 있는 것 같습니다.,,to부정사 / 현재분사/동명사,to + V / V-ing,중,,He seems to | know about everything.,그는 모든 것을 | 알고 있는 것 같습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-223,Extra/Extracted,He’s a walking dictionary.,그는 걸어다니는 사전이에요.,,현재분사/동명사,V-ing,중,179,He’s a | walking dictionary.,그는 | 걸어다니는 사전이에요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-224,Extra/Extracted,"32 B:  Amber, how do you like the camp?","32 B: Amber야, 캠프는 어때?",,의문사 구문 / 비교급,Wh-word / Comparative,중,179,"32 B:  Amber, how | do you like the camp?","32 B: | Amber야, 캠프는 어때?",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-225,Extra/Extracted,I’m having a lot of fun.,나는 많은 즐거움을 누리고 있습니다.,,현재분사/동명사,V-ing,중,179,I’m having a | lot of fun.,나는 많은 | 즐거움을 누리고 있습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-226,Extra/Extracted,The talent show last night was really great.,어젯밤 장기자랑은 정말 멋졌습니다.,,일반 문장,-,중,179,The talent show last | night was really great.,어젯밤 장기자랑은 | 정말 멋졌습니다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-227,Extra/Extracted,"By the way, did you decide on the afternoon program?",그런데 오후 프로그램은 결정하셨나요?,,일반 문장,-,중,,"By the way, did you | decide on the afternoon program?",그런데 오후 | 프로그램은 결정하셨나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-228,Extra/Extracted,"Which do you think is better, hiking or swimming?",하이킹과 수영 중 어느 것이 더 낫다고 생각하시나요?,,관계대명사 / 현재분사/동명사,Relative Pronoun / V-ing,중,179,"Which do you think | is better, hiking or swimming?",하이킹과 수영 중 어느 | 것이 더 낫다고 생각하시나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-229,Extra/Extracted,G:  I’ll go hiking because we can see wild birds and insects in the woods.,G: 숲 속에 들새와 곤충을 볼 수 있어서 하이킹을 갈 거야.,,이유의 접속사 / 조동사,Because/Since + S + V / Modal + V,중,179,G:  I’ll go hiking because we can | see wild birds and insects in the woods.,G: 숲 속에 들새와 곤충을 | 볼 수 있어서 하이킹을 갈 거야.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-230,Extra/Extracted,I like birds and insects.,나는 새와 곤충을 좋아해요.,,일반 문장,-,중,179,I like | birds and insects.,나는 새와 | 곤충을 좋아해요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-231,Extra/Extracted,I heard we’ll have a hiking guide.,하이킹 가이드가 있을 거라고 들었어요.,,현재분사/동명사 / 사역동사,V-ing / make/have/let + O + V,중,179,I heard we’ll | have a hiking guide.,하이킹 가이드가 | 있을 거라고 들었어요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-232,Extra/Extracted,"32 W:  Everyone, look at this chestnut tree.","여: 여러분, 이 밤나무를 보세요.",,일반 문장,-,중,,"32 W:  Everyone, | look at this chestnut tree.","여: 여러분, | 이 밤나무를 보세요.",Main Clause | Sub Clause,AutoParsed,generic_concept
L08-233,Extra/Extracted,This is the oldest tree in these woods.,이것은 이 숲에서 가장 오래된 나무이다.,,최상급,Superlative,중,179,This is the oldest | tree in these woods.,이것은 이 숲에서 | 가장 오래된 나무이다.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-234,Extra/Extracted,B:  Can you tell me how old it is?,B: 몇 살인지 말해줄 수 있나요?,,의문사 구문 / 조동사,Wh-word / Modal + V,중,179,B:  Can you tell | me how old it is?,B: 몇 살인지 | 말해줄 수 있나요?,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-235,Extra/Extracted,It’s ten times my age.,내 나이의 열배네요.,,일반 문장,-,중,180,It’s ten | times my age.,내 | 나이의 열배네요.,Main Clause | Sub Clause,AutoParsed,generic_concept
L08-236,Extra/Extracted,"Oh, is that a beehive up in the tree?","아, 저거 나무 위에 있는 벌집인가요?",,접속사/관계대명사 that,that + S + V / N + that,중,180,"Oh, is that a | beehive up in the tree?","아, 저거 나무 | 위에 있는 벌집인가요?",Main Clause | Sub Clause,AutoParsed,generic_concept
